scene_id,content_id,content_type,program_name,content_name,description,scene_start_ts,scene_end_ts,llm_version,is_active,content_ratings,ci_content_id,program_id,primary_genre,content_tags,iab_tier1_list,iab_tier2_list,iab_tier3_list,genre_list,sentiment_list,cast_list,garm_all_labels,garm_adult_content,garm_arms_ammunition,garm_crime,garm_death_injury,garm_drugs_tobacco,garm_hate_speech,garm_obscenity,garm_online_piracy,garm_sensitive_social,garm_spam,garm_terrorism,_created_at
eead27ad-a174-4ee9-aab0-a8b159569643,499410,MOVIE,Burnt,Burnt,"A middle-aged woman with glasses is shown in a quiet, indoor setting, expressing sadness and disappointment while discussing the pain caused to another person, indicating a serious and emotional moment.",3189.3943302428243,3196.4847464394697,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Family and Relationships""]",[],[],[],"[""Sadness""]","[""Emma Thompson""]",[],null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
0c3f2f7d-b2ac-4ea4-a999-b1064bca0de3,499410,MOVIE,Burnt,Burnt,"The clip shows a tense and somber scene in a professional kitchen with chefs working and a man coughing and leaning against a wall, suggesting stress or illness, set in a modern culinary environment.",1955.1197037291274,1975.765327360536,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Attractions""]","[""Bars & Restaurants""]",[],[],"[""Transitional"",""Sadness""]",[],[],null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
274c13dc-bfe1-4379-9f19-68dc0d2c3646,499410,MOVIE,Burnt,Burnt,"Two men engage in a serious conversation in a bright, minimalistic room, with one man expressing trust and hope in the other's leadership, creating a mood of admiration and anticipation.",4999.285626932426,5012.215209408661,gpt-4.1-mini,true,R,499410,499410,Drama,null,[],[],[],"[""Drama""]","[""Anticipation"",""Trust""]",[],[],null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
113a2464-3f06-4039-9422-04d684d5e96c,499410,MOVIE,Burnt,Burnt,"The clip depicts a physical altercation between two men in an urban alley, transitioning to a calmer interaction with one man smiling, suggesting a resolution or reconciliation.",455.7052197914593,479.93775985175927,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Entertainment""]","[""Movies""]",[],[],"[""Joy"",""Trust""]",[],"[""Graphic Violence""]",null,null,null,detected,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
62b6e85f-4fad-4d1e-9b66-b49911f7ece5,499410,MOVIE,Burnt,Burnt,"The video shows scenes of Billingsgate Market at night and during the day, with workers and shoppers moving through the market aisles. The mood is calm and reflective, focusing on the environment and a lone woman navigating the busy market space.",3897.0158691406,3916.78761535751,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Attractions""]","[""Bars & Restaurants""]",[],[],"[""Informative"",""Sadness""]","[""Sienna Miller""]",[],null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
a0775755-f066-47f1-b7f7-d8b08252e434,499410,MOVIE,Burnt,Burnt,"The clip shows a formal social event with guests mingling and conversing, focusing on a discussion about an uninvited woman who arrived with another guest, set in an elegant indoor environment.",3774.8541664328955,3798.7113315180786,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Attractions""]","[""Bars & Restaurants""]",[],[],"[""Anticipation""]","[""Alicia Vikander"",""Bradley Cooper"",""Sienna Miller""]",[],null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
1dd261a4-8738-4f25-a0c8-b65da3527ac0,499410,MOVIE,Burnt,Burnt,"A woman talks to a young girl about family arrangements and job difficulties while walking through an urban neighborhood, showing a tender and supportive interaction amidst a challenging situation.",2289.703931549655,2309.9741802059475,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Attractions"",""Family and Relationships""]","[""Bars & Restaurants""]",[],[],"[""Sadness"",""Trust"",""Anticipation""]","[""Sienna Miller""]",[],null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
64fc27cc-fc9a-486d-992a-f607ed79d8b8,499410,MOVIE,Burnt,Burnt,"The video shows chefs in a busy restaurant kitchen preparing and plating dishes under pressure, with a tense and focused atmosphere.",1879.5442087390006,1899.2305407673339,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Attractions""]","[""Bars & Restaurants""]",[],[],"[""Anticipation"",""Anger""]","[""Bradley Cooper"",""Sienna Miller""]","[""Harassment""]",null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
e5504b8a-6fc1-44eb-b39b-2ec673c1cd5d,499410,MOVIE,Burnt,Burnt,"A man and a young girl are having a tense yet intimate conversation at a restaurant table, with the man showing signs of irritation and the girl appearing curious; the setting is a modern, upscale dining environment with a chef present.",3437.3503554725726,3458.3713540790977,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Entertainment"",""Attractions""]","[""Bars & Restaurants"",""Television""]",[],[],"[""Surprise"",""Trust""]","[""Bradley Cooper""]","[""Harassment""]",null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
a430e87d-b327-41a8-8c9f-51bd763db6bf,499410,MOVIE,Burnt,Burnt,"Two men engage in a serious conversation in a modern, well-lit restaurant, discussing themes of addiction, youth, and personal responsibility with a somber and reflective mood.",1296.920539027588,1316.5234543947843,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Attractions"",""Family and Relationships""]","[""Bars & Restaurants""]",[],[],"[""Sadness"",""Trust""]","[""Bradley Cooper""]","[""Harassment""]",null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
3f828410-ed33-4803-a2f2-762547439354,499410,MOVIE,Burnt,Burnt,"The clip shows a tense interaction between chefs and a man in a suit within a professional kitchen, highlighting a serious and focused atmosphere in a restaurant environment.",2939.4363051457885,2959.581428810375,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Attractions""]","[""Bars & Restaurants""]",[],[],"[""Anticipation"",""Trust""]",[],[],null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
e9ca22fb-c8ca-4640-b867-727a93dbd9bf,499410,MOVIE,Burnt,Burnt,"A young girl tastes food, possibly in a restaurant, while a man in a chef's outfit watches her with interest, creating a calm and intimate atmosphere in a bright, modern indoor setting.",3477.4737694794717,3497.243518168942,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Attractions""]","[""Bars & Restaurants""]",[],[],"[""Anticipation"",""Joy""]",[],[],null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
7ff14716-cf97-4f83-bfa6-a240e2af8819,499410,MOVIE,Burnt,Burnt,"The clip shows a tense conversation between two men in a restaurant kitchen, where one man insists on cooking to save the restaurant, creating a mood of urgency and conflict in a professional culinary environment.",918.0420641433105,939.3133127332468,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Food & Drink"",""Attractions""]","[""Bars & Restaurants"",""Cooking""]",[],[],"[""Anticipation""]",[],"[""Alcohol"",""Harassment""]",null,null,null,null,detected,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
fb82a0e2-fa7a-432c-a9a1-9e323ee18626,499410,MOVIE,Burnt,Burnt,"Two men engage in a lighthearted yet serious conversation on a city street, discussing job pay and a resume while one enjoys a sandwich, creating a casual and slightly challenging mood.",598.9733352942657,615.7400841828037,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Business and Finance"",""Attractions""]","[""Bars & Restaurants"",""Business""]",[],[],"[""Joy"",""Anticipation""]",[],[],null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
fb3f01dc-2137-48ed-befd-7efd92b21003,499410,MOVIE,Burnt,Burnt,"A man in a casual indoor setting speaks a line with mild irritation, possibly in a humorous or lighthearted context, while interacting with another person partially visible in the frame.",3619.6574683874974,3628.916717773705,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Style & Fashion""]",[],[],"[""Drama""]","[""Joy""]",[],"[""Harassment""]",null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
20733c2f-2794-4976-81e8-4099dedbab30,499410,MOVIE,Burnt,Burnt,"Two people are seated and conversing in what looks like a market or food stall environment, with a worker in a white coat in the background, creating a casual and intimate atmosphere.",3996.659068396192,3998.410818280069,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Attractions""]","[""Bars & Restaurants""]",[],[],"[""Trust"",""Anticipation""]","[""Sienna Miller""]",[],null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
1cc16eeb-b0d7-4d42-86d4-c232c944c3c8,499410,MOVIE,Burnt,Burnt,"Two men are seated at a restaurant table, sharing a drink and engaging in a personal conversation that mixes humor with concern about past events and relationships, creating a warm yet reflective atmosphere.",304.1788548360894,328.7450615409374,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Attractions"",""Family and Relationships""]","[""Bars & Restaurants""]",[],[],"[""Joy"",""Trust""]","[""Bradley Cooper""]","[""Alcohol"",""Harassment""]",null,null,null,null,detected,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
770e7acc-f989-4fed-9b9f-01e1f33bb07e,499410,MOVIE,Burnt,Burnt,"A man arrives at a residence where he is informed by a woman that he must undergo regular drug and alcohol testing to maintain financial support for his restaurant, creating a tense and serious atmosphere.",1079.4931640625,1098.3888855215157,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Attractions"",""Business and Finance""]","[""Bars & Restaurants""]",[],[],"[""Trust""]",[],[],null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
38044295-0f88-4ec4-bee1-3324d4780685,499410,MOVIE,Burnt,Burnt,"Two people engage in a quiet, intimate conversation in an indoor setting, discussing personal feelings and relationships with a mood of gentle curiosity and subtle emotional connection.",4093.2138536622756,4134.922184230778,gpt-4.1-mini,true,R,499410,499410,Drama,null,[],[],[],"[""Drama""]","[""Joy"",""Anticipation"",""Trust""]","[""Bradley Cooper"",""Sienna Miller""]",[],null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
8b457084-72dd-48dd-81f0-80c060d25e32,499410,MOVIE,Burnt,Burnt,"The clip shows a tense moment in a professional kitchen where a man named Adam angrily orders everyone to leave, followed by a quiet, anxious atmosphere among the staff and a suited man, indicating conflict and stress in a restaurant setting.",2178.551230584596,2199.572229191121,gpt-4.1-mini,true,R,499410,499410,Drama,null,"[""Attractions""]","[""Bars & Restaurants""]",[],[],"[""Sadness"",""Anger""]","[""Bradley Cooper""]",[],null,null,null,null,null,null,null,null,null,null,null,2026-04-22T15:47:15.158Z
