scene_id,content_id,content_type,program_name,content_name,description,scene_start_ts,scene_end_ts,llm_version,is_active,content_ratings,ci_content_id,program_id,primary_genre,content_tags,iab_tier1_list,iab_tier2_list,iab_tier3_list,genre_list,sentiment_list,cast_list,garm_all_labels,garm_adult_content,garm_arms_ammunition,garm_crime,garm_death_injury,garm_drugs_tobacco,garm_hate_speech,garm_obscenity,garm_online_piracy,garm_sensitive_social,garm_spam,garm_terrorism,_created_at
8c5a37f3-4808-4b9c-8777-1f8f2f7318be,358573,MOVIE,Legally Blonde,Legally Blonde,"A tense courtroom scene where a woman in a pink dress is testifying about a shooting incident involving her father, with a focus on emotional and legal conflict in a formal judicial environment.",5038.408372570935,5059.4293725608,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Family and Relationships"",""Crime""]",[],[],[],"[""Fear"",""Sadness""]","[""Matthew Davis"",""Reese Witherspoon"",""Victor Garber"",""Luke Wilson""]","[""Violence""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
f1afd03f-0c2c-4400-9a24-0120f197c502,358573,MOVIE,Legally Blonde,Legally Blonde,"A young woman confidently discusses her college plans with an older woman in an office setting, showing a hopeful and lighthearted mood about academic success and future prospects.",838.2540829292029,858.5243329194305,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education""]",[],[],[],"[""Anticipation"",""Joy""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
5c0df51c-b6b6-4229-b0e2-a754e6a90579,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a social interaction among college students outdoors on campus, featuring a tense introduction involving a preppy girl named Vivian, with a mood mixing mild irritation and social curiosity.",1835.87570744824,1859.4826241035255,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education"",""Attractions"",""Style & Fashion""]","[""College Education""]",[],[],"[""Anticipation"",""Trust""]","[""Matthew Davis"",""Selma Blair"",""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
c0b736ba-fb09-4157-a8cf-ff52dd739786,358573,MOVIE,Legally Blonde,Legally Blonde,"A distressed woman in an orange prison uniform speaks anxiously on a phone, revealing her fear and frustration about having undergone liposuction and the risk of losing her fans if her secret is exposed.",3578.0744982749757,3596.384456599482,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Medical Health"",""Style & Fashion""]","[""Cosmetic Medical Services"",""Beauty""]",[],[],"[""Fear"",""Anger"",""Sadness""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
490f3b3c-8cf8-4521-b336-fd01cc8bca9d,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a lively college or university setting with students and visitors interacting, moving luggage, and preparing for an event or arrival, creating a mood of excitement and social engagement in an outdoor courtyard surrounded by historic brick buildings.",1259.5916660594055,1279.9453327162594,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Attractions"",""Careers""]","[""Historic Site and Landmark Tours""]",[],[],"[""Anticipation"",""Joy""]","[""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
c308da5d-e040-4ffe-bd08-9c125b5e9511,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a group of people in a formal meeting room discussing a fitness instructor named Brooke Taylor, expressing admiration for her exercise classes at a sports club, with a positive and interested tone.",3116.9054568306433,3138.6772068201467,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Attractions"",""Healthy Living""]","[""Fitness and Exercise""]",[],[],"[""Joy"",""Trust"",""Anticipation""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
38672227-20b6-4187-8430-91975353194f,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a college campus setting where a young woman and man discuss missing social events on a calendar, highlighting upcoming mixers, formals, and trips, creating a mood of anticipation and social planning.",1298.3387077073917,1319.1511660306912,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Travel"",""Personal Celebrations & Life Events"",""Education""]","[""Travel Type"",""Adult Education""]",[],[],"[""Informative"",""Anticipation"",""Joy""]","[""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
35c3364a-56f3-4cf7-8b07-3745d330638b,358573,MOVIE,Legally Blonde,Legally Blonde,"A woman is driving a black convertible car on a suburban street with rock music playing loudly from the car stereo, then the scene shifts to a hair and nails salon storefront in a small shopping area, creating a casual and lively atmosphere.",1903.0,1917.123540742403,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Attractions"",""Entertainment"",""Automotive""]","[""Music"",""Auto Body Styles"",""Bars & Restaurants""]","[""Convertible""]",[],"[""Anticipation"",""Joy""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
5ad04254-0763-4e1b-b76b-fc66fb26f941,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a tense conversation between two people outdoors, with a third person reacting emotionally nearby, set in a social environment during a family birthday party, conveying complex relationship dynamics and emotional conflict.",1876.0825407621892,1902.9582916666868,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Personal Celebrations & Life Events"",""Attractions""]",[],[],"[""Drama""]","[""Surprise"",""Sadness""]","[""Matthew Davis"",""Selma Blair""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
4900fc0c-f89a-4bfd-99df-3f654779c0cb,358573,MOVIE,Legally Blonde,Legally Blonde,"A man and woman in formal attire engage in a tense conversation inside a modern building lobby, expressing frustration and disappointment before the woman walks away, leaving the man contemplative.",4599.553289449178,4618.613997773322,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Family and Relationships""]",[],[],"[""Drama""]","[""Sadness"",""Trust""]","[""Luke Wilson"",""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
768a3dcc-d6f3-4997-905a-3a83823c9df1,358573,MOVIE,Legally Blonde,Legally Blonde,"The video shows a tense courtroom scene where a woman announces new legal representation during a murder trial, with various people including lawyers, a police officer, and an audience present, creating a serious and dramatic atmosphere.",4787.99153935833,4813.475331012711,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Crime"",""War and Conflicts""]",[],[],[],"[""Anticipation""]","[""Luke Wilson"",""Matthew Davis"",""Victor Garber""]","[""Violence""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
4d8c245e-504a-483a-a145-b8ed8585871e,358573,MOVIE,Legally Blonde,Legally Blonde,"A young woman in a beauty salon cheerfully demonstrates a playful move called 'the bend and snap' to others, creating a fun and lively atmosphere among the people present.",3376.2895817055914,3392.2221650312435,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Style & Fashion"",""Attractions""]",[],[],[],"[""Trust"",""Joy"",""Anticipation""]","[""Jennifer Coolidge"",""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
f2c02cd4-01e4-4f7d-aa41-4cd5dba889a7,358573,MOVIE,Legally Blonde,Legally Blonde,"A nighttime emotional breakup scene between a man and a woman, where the woman is visibly upset and the man explains his concerns about family expectations, set outdoors near a car with decorative lights.",558.8916663972196,574.0734997232337,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Family and Relationships""]",[],[],"[""Drama""]","[""Sadness""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
23271b63-7d93-4f7a-ac26-85f73ee504c7,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows women in a clothing store trying on dresses and discussing fashion, with a mood of excitement and anticipation as one prepares for a memorable proposal date. The environment is a boutique with mirrors and clothing racks, highlighting a social and stylish atmosphere.",255.96404154326393,279.9463331983685,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Style & Fashion"",""Food & Drink""]","[""Fashion Trends"",""Women's Fashion"",""Dining Out""]","[""Women's Clothing""]",[],"[""Joy"",""Anticipation""]","[""Reese Witherspoon""]","[""Harassment""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
cf0907df-0ab2-4d65-bf2e-c2e2141d7c87,358573,MOVIE,Legally Blonde,Legally Blonde,"A young woman in a colorful outfit speaks nervously outdoors, revealing she hallucinated, while a couple nearby reacts; the mood is tense and emotional in a public park-like environment.",1859.5243324368387,1876.040832428876,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Entertainment""]","[""Television""]",[],"[""Drama""]","[""Sadness"",""Surprise""]","[""Matthew Davis"",""Selma Blair""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
d6a000fb-cb3c-429e-bb18-3d539391db6f,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a social party where a woman in a playful bunny costume interacts with others, including a man and a woman in casual attire, in a warmly lit indoor setting, creating a fun and casual atmosphere.",2478.7262488049823,2499.5387071282817,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Style & Fashion"",""Attractions"",""Family and Relationships""]","[""Bars & Restaurants""]",[],[],"[""Surprise"",""Joy""]","[""Matthew Davis"",""Reese Witherspoon""]","[""Harassment""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
0ed1e7b5-698c-4f35-b86a-4f26a75e38d0,358573,MOVIE,Legally Blonde,Legally Blonde,"Two women engage in a tense and emotional conversation indoors, with one expressing frustration and the other showing sadness and contemplation, highlighting relationship struggles.",2079.2021239975966,2097.7206239886686,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Family and Relationships""]",[],[],"[""Drama""]","[""Sadness""]",[],"[""Harassment""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
8cea1625-b06b-4fff-aaa1-33100542a71d,358573,MOVIE,Legally Blonde,Legally Blonde,"Two women engage in a playful and intimate conversation in a cozy indoor setting, discussing a humorous anecdote about a man named Warner, creating a warm and friendly atmosphere.",3997.3683730728303,4019.8074563953455,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Entertainment""]","[""Television""]",[],"[""Drama""]","[""Surprise"",""Joy""]",[],"[""Harassment"",""Hate""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
f96ac9cd-1ec0-4760-928b-0defba0386eb,358573,MOVIE,Legally Blonde,Legally Blonde,"Two people are sitting on a bench outdoors, engaged in a casual conversation about a tough individual who made one of them cry, conveying a mood of mild frustration and acceptance.",1765.2217908156363,1778.4433324759286,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Entertainment""]","[""Television""]",[],"[""Drama""]","[""Trust"",""Sadness""]","[""Reese Witherspoon"",""Luke Wilson""]","[""Violence""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
fd8042e4-b8ce-4905-a2ed-8df3054c5aa3,358573,MOVIE,Legally Blonde,Legally Blonde,"A woman and a man are having a tense conversation in a dimly lit restaurant, where the man breaks up with the woman, leading to her shocked and disappointed reaction.",459.20874977861104,479.60412476877826,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Personal Celebrations & Life Events""]",[],[],"[""Drama""]","[""Surprise"",""Sadness""]","[""Matthew Davis"",""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
894ed8c2-9379-470c-bed8-86b24a40cd72,358573,MOVIE,Legally Blonde,Legally Blonde,"Two women are in a clothing store discussing color choices for outfits, with one advising the other to choose red as a confident color, set in a retail fashion environment with racks of clothes visible.",249.20729154652145,255.92233320995072,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Style & Fashion"",""Hobbies & Interests""]","[""Fashion Trends""]",[],[],"[""Trust"",""Anticipation""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
10e6692a-dbd8-491a-a243-eb0f8f7c8ee2,358573,MOVIE,Legally Blonde,Legally Blonde,"The video depicts a tense courtroom scene where a woman testifies about a defendant's behavior during a tragic event involving a death, with the jury and lawyers attentively listening in a formal legal environment.",4080.034289699643,4096.80103969156,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""War and Conflicts"",""Crime"",""Entertainment""]","[""Television""]",[],[],"[""Sadness"",""Trust"",""Fear""]","[""Victor Garber"",""Luke Wilson""]","[""Violence""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
53cad29c-c417-4c71-b150-768145e044b5,358573,MOVIE,Legally Blonde,Legally Blonde,"A woman in a restaurant expresses disgust and disappointment, possibly reacting to a bad meal or an upsetting situation, while other patrons and a man in a suit engage in conversation nearby.",518.7265414165836,533.9917914092241,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Family and Relationships"",""Attractions""]","[""Bars & Restaurants""]",[],[],"[""Sadness""]","[""Matthew Davis"",""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
9074e653-2b70-4d3a-8991-ccbf45f79bc4,358573,MOVIE,Legally Blonde,Legally Blonde,"A man in a formal setting expresses disappointment and mild contempt towards another person, referencing their supposed law student status and career goals.",4519.097914487966,4526.1466228179015,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Careers"",""Law""]",[],[],[],"[""Sadness""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
f6d49ec6-5a94-467b-8478-75686fd37786,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows two women in a bedroom setting having a candid conversation about passing a Spanish class through an unusual favor, with one woman appearing amused and the other slightly embarrassed.",959.9589995371946,971.512207864958,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Entertainment""]","[""Television""]",[],"[""Drama""]","[""Surprise"",""Joy""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
f9e4cca9-0b4c-4a22-9bc5-c9df18604ff7,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a teacher engaging with students in a classroom, likely during a law or philosophy lecture, with a calm and attentive atmosphere among the participants.",1638.2616242101783,1659.1992075334174,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education"",""Attractions""]","[""Historic Site and Landmark Tours""]",[],[],"[""Anticipation"",""Trust"",""Joy""]","[""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
33b34a85-8de2-4153-b7db-e4c659140dae,358573,MOVIE,Legally Blonde,Legally Blonde,"The video shows a college classroom where a female professor is questioning students about legal cases, creating an academic and focused atmosphere with attentive students using laptops and textbooks.",1718.4667491715106,1732.5224574980675,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education""]","[""College Education""]",[],[],"[""Informative"",""Trust""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
83ac31c5-6680-4051-8605-7b28a0551460,358573,MOVIE,Legally Blonde,Legally Blonde,"Two students sit on a bench outside a college building, discussing the stress of being questioned by professors using the Socratic method, with the female student appearing anxious and the male student offering reassurance.",1741.489749160411,1765.180082482323,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education""]",[],[],"[""Drama""]","[""Trust""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
903e0dd5-7b89-499f-ae04-9f4fed10e127,358573,MOVIE,Legally Blonde,Legally Blonde,"A woman and a man are having an emotional conversation in a restaurant setting where the man is breaking up with the woman, leading to her visible sadness and tears.",479.64583310209144,499.91608309231896,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Entertainment"",""Family and Relationships""]","[""Television""]",[],[],"[""Sadness"",""Joy""]","[""Matthew Davis"",""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
8ad355dd-f2fe-4f79-92b7-1c8649ddb774,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a young woman walking confidently outdoors and then scenes of a classroom with students taking a test under a teacher's supervision, conveying a studious and slightly playful atmosphere.",1059.975582822309,1080.9628082682868,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Careers"",""Education""]","[""Adult Education""]",[],[],"[""Anticipation"",""Joy""]","[""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
c2d7501f-68d7-4554-830e-c5c560c7ae43,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a young woman walking through a school hallway where she unexpectedly meets a young man, suggesting a moment of recognition or surprise in an academic setting with other students present.",1453.7022492991562,1478.6021242871516,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education""]","[""College Education"",""Secondary Education""]","[""College Planning""]",[],"[""Surprise"",""Trust""]","[""Matthew Davis"",""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
e4634c47-1a14-4626-917d-52334f1ca111,358573,MOVIE,Legally Blonde,Legally Blonde,"A woman expresses her frustration and disappointment about quitting law school and an internship during a serious conversation with a man in a professional office setting, conveying emotional tension and career uncertainty.",4554.549997804208,4572.901664462027,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Careers""]","[""Career Planning""]",[],[],"[""Sadness"",""Trust""]","[""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
7b5b79d1-461b-4560-b6e3-88d3213dcc8d,358573,MOVIE,Legally Blonde,Legally Blonde,A woman is applying makeup and humming to music in a lively bar or restaurant environment while a delivery man in uniform carries a package nearby; the mood is casual and upbeat with friendly interaction.,4160.0,4179.633789651625,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Attractions"",""Style & Fashion""]","[""Bars & Restaurants""]",[],[],"[""Joy"",""Trust"",""Anticipation""]","[""Jennifer Coolidge""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
c62dcbf4-3f4a-4fce-8ecf-a7febd416b7b,358573,MOVIE,Legally Blonde,Legally Blonde,"A young man and woman engage in a playful, teasing conversation at a social gathering in a warmly lit bar or party environment, with the woman dressed in a bunny costume and the man responding with mild amusement.",2519.3501654520637,2530.9450821131404,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Entertainment"",""Family and Relationships"",""Attractions""]","[""Television"",""Bars & Restaurants""]",[],[],"[""Joy""]","[""Reese Witherspoon"",""Matthew Davis""]","[""Harassment""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
8946f9db-8887-4816-be80-8dabbf28d77b,358573,MOVIE,Legally Blonde,Legally Blonde,"A young woman in an orange prison jumpsuit is being interrogated by a man in a suit about the murder of her husband, with tense and emotional exchanges highlighting suspicion, denial, and complex family relationships in a confined, institutional setting.",3194.8583317930616,3219.5079567811777,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Family and Relationships"",""Crime""]",[],[],"[""Drama""]","[""Sadness""]","[""Luke Wilson""]","[""Violence""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
17a828df-b576-4e71-b11b-d5db224b42fe,358573,MOVIE,Legally Blonde,Legally Blonde,"The video shows a courtroom setting with a judge, a witness being questioned, and an attentive audience, creating a serious and formal mood typical of legal proceedings.",4977.263955933747,4995.073414258493,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""War and Conflicts"",""Crime""]",[],[],[],"[""Anticipation"",""Trust""]","[""Selma Blair"",""Matthew Davis"",""Luke Wilson"",""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
126cef3a-4efb-4f0e-94ee-d44c88a6aef6,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a college classroom where a professor is engaging students in a discussion, with students reacting with smiles and giggles, creating a lively and interactive academic environment.",2139.595790635147,2158.865040625857,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education""]","[""College Education""]",[],[],"[""Anticipation"",""Joy""]","[""Selma Blair"",""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
